date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:21:13	2651/2651	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:13%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10190	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10190.json	(from https://sleddingtech.com/current-openings/ms-dynamics-365-developers/)
15:21:14	2485/2485	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:14%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fms-dynamics-365-developers%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed41c0.json	(from https://sleddingtech.com/current-openings/ms-dynamics-365-developers/)
15:21:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:51:08%20GMT	https://sleddingtech.com/?p=5694	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index3eda.html	(from https://sleddingtech.com/current-openings/technology-lead/)
15:21:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:51:12%20GMT	https://sleddingtech.com/?p=4108	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index9716.html	(from https://sleddingtech.com/current-openings/ios-developer/)
15:21:17	2553/2553	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:51:16%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fms-dynamics-365-developers%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed7753	(from https://sleddingtech.com/current-openings/ms-dynamics-365-developers/)
15:21:17	5213/5213	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:17%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10189	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10189.json	(from https://sleddingtech.com/current-openings/microsoft-azure-ipaas-solution-architect-2/)
15:21:17	2559/2559	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:17%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fmicrosoft-azure-ipaas-solution-architect-2%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed92f7.json	(from https://sleddingtech.com/current-openings/microsoft-azure-ipaas-solution-architect-2/)
15:21:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:51:15%20GMT	https://sleddingtech.com/?p=10190	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index022d.html	(from https://sleddingtech.com/current-openings/ms-dynamics-365-developers/)
15:21:18	2627/2627	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:51:18%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fmicrosoft-azure-ipaas-solution-architect-2%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embede5b9	(from https://sleddingtech.com/current-openings/microsoft-azure-ipaas-solution-architect-2/)
15:21:20	3935/3935	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:19%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/8667	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/8667.json	(from https://sleddingtech.com/current-openings/mobile-developerxamarin/)
15:21:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:51:19%20GMT	https://sleddingtech.com/?p=10189	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index32f1.html	(from https://sleddingtech.com/current-openings/microsoft-azure-ipaas-solution-architect-2/)
15:21:23	2476/2476	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:20%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fmobile-developerxamarin%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embedfb57.json	(from https://sleddingtech.com/current-openings/mobile-developerxamarin/)
15:21:25	2544/2544	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:51:23%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fmobile-developerxamarin%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed0600	(from https://sleddingtech.com/current-openings/mobile-developerxamarin/)
15:21:25	98388/98388	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:51:25%20GMT	https://sleddingtech.com/job-location/hyderabad/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-location/hyderabad/index.html	(from https://sleddingtech.com/current-openings/mobile-developerxamarin/)
15:21:27	2818/2818	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:26%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/8666	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/8666.json	(from https://sleddingtech.com/current-openings/net-developer/)
15:21:27	2423/2423	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:27%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fnet-developer%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed3d80.json	(from https://sleddingtech.com/current-openings/net-developer/)
15:21:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:51:22%20GMT	https://sleddingtech.com/?p=8667	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index9c76.html	(from https://sleddingtech.com/current-openings/mobile-developerxamarin/)
15:21:28	2491/2491	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:51:28%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fnet-developer%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed0fc1	(from https://sleddingtech.com/current-openings/net-developer/)
15:21:29	2404/2404	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:29%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/3569	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/3569.json	(from https://sleddingtech.com/current-openings/automation-qa/)
15:21:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:51:28%20GMT	https://sleddingtech.com/?p=8666	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index6789.html	(from https://sleddingtech.com/current-openings/net-developer/)
15:21:31	2420/2420	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:30%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fautomation-qa%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embeda749.json	(from https://sleddingtech.com/current-openings/automation-qa/)
15:21:32	2488/2488	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:51:32%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fautomation-qa%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embedb727	(from https://sleddingtech.com/current-openings/automation-qa/)
15:21:33	96257/96257	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:51:33%20GMT	https://sleddingtech.com/job-category/qa/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-category/qa/index.html	(from https://sleddingtech.com/current-openings/automation-qa/)
15:21:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:51:31%20GMT	https://sleddingtech.com/?p=3569	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index46af.html	(from https://sleddingtech.com/current-openings/automation-qa/)
15:21:34	2829/2829	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:34%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/3568	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/3568.json	(from https://sleddingtech.com/current-openings/msbi-4-years-developer/)
15:21:35	97352/97352	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:51:34%20GMT	https://sleddingtech.com/job-location/banglore/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-location/banglore/index.html	(from https://sleddingtech.com/current-openings/automation-qa/)
15:21:37	2474/2474	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:35%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fmsbi-4-years-developer%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embedbe85.json	(from https://sleddingtech.com/current-openings/msbi-4-years-developer/)
15:21:37	2542/2542	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:51:37%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fmsbi-4-years-developer%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embedae7e	(from https://sleddingtech.com/current-openings/msbi-4-years-developer/)
15:21:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:51:36%20GMT	https://sleddingtech.com/?p=3568	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/indexfd91.html	(from https://sleddingtech.com/current-openings/msbi-4-years-developer/)
15:21:39	1624/1624	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:38%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/3567	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/3567.json	(from https://sleddingtech.com/current-openings/full-stack-developer-4-years-developer/)
15:21:39	2554/2554	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:39%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Ffull-stack-developer-4-years-developer%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embedaf44.json	(from https://sleddingtech.com/current-openings/full-stack-developer-4-years-developer/)
15:21:41	2622/2622	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:51:40%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Ffull-stack-developer-4-years-developer%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embedc00d	(from https://sleddingtech.com/current-openings/full-stack-developer-4-years-developer/)
15:21:42	1814/1814	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:42%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10188	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10188.json	(from https://sleddingtech.com/current-openings/it-application-specialist/)
15:21:43	2480/2480	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:43%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fit-application-specialist%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed964a.json	(from https://sleddingtech.com/current-openings/it-application-specialist/)
15:21:43	2548/2548	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:51:43%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fit-application-specialist%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed9c58	(from https://sleddingtech.com/current-openings/it-application-specialist/)
15:21:44	2666/2666	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:44%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10186	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/10186.json	(from https://sleddingtech.com/current-openings/sap-btp/)
15:21:45	2414/2414	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:45%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fsap-btp%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed74c5.json	(from https://sleddingtech.com/current-openings/sap-btp/)
15:21:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:51:42%20GMT	https://sleddingtech.com/?p=3567	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index53ed.html	(from https://sleddingtech.com/current-openings/full-stack-developer-4-years-developer/)
15:21:46	2485/2485	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:51:46%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fsap-btp%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embedcd87	(from https://sleddingtech.com/current-openings/sap-btp/)
15:21:47	3462/3462	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:47%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/8668	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/8668.json	(from https://sleddingtech.com/current-openings/aws-architect/)
15:21:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:51:43%20GMT	https://sleddingtech.com/?p=10188	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index499a.html	(from https://sleddingtech.com/current-openings/it-application-specialist/)
15:21:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:51:46%20GMT	https://sleddingtech.com/?p=10186	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index8eee.html	(from https://sleddingtech.com/current-openings/sap-btp/)
15:21:49	2420/2420	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:48%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Faws-architect%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embeda068.json	(from https://sleddingtech.com/current-openings/aws-architect/)
15:21:50	2488/2488	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:51:50%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Faws-architect%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed473f	(from https://sleddingtech.com/current-openings/aws-architect/)
15:21:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:51:49%20GMT	https://sleddingtech.com/?p=8668	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index64df.html	(from https://sleddingtech.com/current-openings/aws-architect/)
15:21:52	96208/96208	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20May%202023%2009:51:51%20GMT	https://sleddingtech.com/job-category/aws/	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/job-category/aws/index.html	(from https://sleddingtech.com/current-openings/aws-architect/)
15:21:52	1567/1567	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:52%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/8662	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/8662.json	(from https://sleddingtech.com/current-openings/backend-developer/)
15:21:52	2440/2440	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:52%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fbackend-developer%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed96bc.json	(from https://sleddingtech.com/current-openings/backend-developer/)
15:21:53	2508/2508	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:51:53%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fbackend-developer%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed3778	(from https://sleddingtech.com/current-openings/backend-developer/)
15:21:55	3294/3294	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:54%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/5753	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/5753.json	(from https://sleddingtech.com/current-openings/mulesoft-developer-2/)
15:21:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:51:54%20GMT	https://sleddingtech.com/?p=8662	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/indexfde0.html	(from https://sleddingtech.com/current-openings/backend-developer/)
15:21:56	2449/2449	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:55%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fmulesoft-developer-2%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed4643.json	(from https://sleddingtech.com/current-openings/mulesoft-developer-2/)
15:21:57	2517/2517	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:51:57%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fmulesoft-developer-2%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed7fec	(from https://sleddingtech.com/current-openings/mulesoft-developer-2/)
15:21:58	2886/2886	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:58%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/5751	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/5751.json	(from https://sleddingtech.com/current-openings/business-analyst-3/)
15:21:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:51:56%20GMT	https://sleddingtech.com/?p=5753	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/indexb267.html	(from https://sleddingtech.com/current-openings/mulesoft-developer-2/)
15:22:00	2439/2439	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:51:59%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fbusiness-analyst-3%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embedfb96.json	(from https://sleddingtech.com/current-openings/business-analyst-3/)
15:22:01	2507/2507	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:52:01%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fbusiness-analyst-3%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed4680	(from https://sleddingtech.com/current-openings/business-analyst-3/)
15:22:03	3920/3920	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:52:02%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/4245	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/4245.json	(from https://sleddingtech.com/current-openings/business-analyst-2/)
15:22:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:52:00%20GMT	https://sleddingtech.com/?p=5751	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index725b.html	(from https://sleddingtech.com/current-openings/business-analyst-3/)
15:22:05	2439/2439	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:52:03%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fbusiness-analyst-2%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed04ed.json	(from https://sleddingtech.com/current-openings/business-analyst-2/)
15:22:05	2507/2507	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:52:05%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fbusiness-analyst-2%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed4056	(from https://sleddingtech.com/current-openings/business-analyst-2/)
15:22:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:52:04%20GMT	https://sleddingtech.com/?p=4245	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index2e1a.html	(from https://sleddingtech.com/current-openings/business-analyst-2/)
15:22:08	1747/1747	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:52:07%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/5749	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/5749.json	(from https://sleddingtech.com/current-openings/technology-lead-2/)
15:22:09	2434/2434	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:52:09%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Ftechnology-lead-2%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed187a.json	(from https://sleddingtech.com/current-openings/technology-lead-2/)
15:22:10	2502/2502	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:52:10%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Ftechnology-lead-2%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed6137	(from https://sleddingtech.com/current-openings/technology-lead-2/)
15:22:11	4717/4717	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:52:11%20GMT	https://sleddingtech.com/wp-json/wp/v2/awsm_job_openings/5683	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/wp/v2/awsm_job_openings/5683.json	(from https://sleddingtech.com/current-openings/solution-architect/)
15:22:12	2445/2445	---M-Z	200	added ('OK')	application/json	date:Tue,%2009%20May%202023%2009:52:12%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fsolution-architect%2F	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed9db0.json	(from https://sleddingtech.com/current-openings/solution-architect/)
15:22:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20May%202023%2009:52:09%20GMT	https://sleddingtech.com/?p=5749	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/index7555.html	(from https://sleddingtech.com/current-openings/technology-lead-2/)
15:22:14	2513/2513	---M-Z	200	added ('OK')	text/xml	date:Tue,%2009%20May%202023%2009:52:13%20GMT	https://sleddingtech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsleddingtech.com%2Fcurrent-openings%2Fsolution-architect%2F&format=xml	/storage/emulated/0/HTTrack/Websites/sledding%20pvt%20ltd/sleddingtech.com/wp-json/oembed/1.0/embed0338	(from https://sleddingtech.com/current-openings/solution-architect/)
